t,id,index,x,y
0,211,8,202.0,384.0
1,211,8,202.16,380.96
2,211,8,202.03014631307514,377.6400151711525
3,211,8,201.74816300400394,374.1600157857643
4,211,8,201.6060076801605,370.8000655412241
5,211,8,201.5161683845893,367.4802076800202
6,211,8,201.396400464722,364.1204605994327
7,211,8,201.3713893025552,360.8409330987361
8,211,8,201.55455209785518,357.76155652488774
9,211,8,201.284106521648,354.2419402417871
10,211,8,201.7348261067769,351.40322644451265
11,211,8,201.53269998288897,347.96345058212665
12,211,8,201.25153090226166,344.4044217160251
13,211,8,201.0068291010554,340.80819230162894
14,211,8,201.51502973402413,337.85945141838437
15,211,8,202.0499372804167,335.02423509547054
16,211,8,201.9834121191555,331.78434503238714
17,211,8,205.5026785869136,332.0358317615655
18,211,8,208.34175744791054,331.5990564978249
19,211,8,211.78105086777742,331.77181355324035
20,211,8,215.38020065222295,332.09805274601837
21,211,8,218.77907209593621,332.21307341561493
22,211,8,221.9777843041929,332.1222978200531
23,211,8,225.2964965124496,332.1515222244913
24,211,8,228.8551016886527,332.417050393945
25,211,8,232.45334712170126,332.71109686647196
26,211,8,235.97112576224131,332.9118837543336
27,211,8,239.40847391760013,333.021634864037
28,211,8,242.7254597401076,333.00277648047194
29,211,8,245.92224805311713,332.85944301680905
30,211,8,248.99903636612666,332.59610955314616
31,211,8,251.9160371439489,332.1775959198677
32,211,8,255.3135211257674,332.2507251745634
33,211,8,258.6306499611566,332.23519949462485
34,211,8,261.7475435422416,332.01423343056103
35,211,8,265.3046021590705,332.2370612739105
36,211,8,268.14083977062455,331.72193187473886
37,211,8,271.3779368390418,331.6256588579015
38,211,8,274.4149395774202,331.32719048317017
39,211,8,277.252329624833,330.83797405733475
40,211,8,280.0505278499377,330.33060500715095
41,211,8,283.2894786883378,330.2886688521327
42,211,8,286.84835943295656,330.56404035984247
43,211,8,290.0464413022254,330.45325968709614
44,211,8,293.1245231714942,330.2224790143498
45,211,8,296.40294218046375,330.20190146684314
46,211,8,300.00111971891897,330.4939179842143
47,211,8,303.5176379921557,330.6646835080917
48,211,8,306.9921864368139,330.7579745508023
49,211,8,310.42430894911786,330.7735778787184
50,211,8,313.6135518075421,330.5114138270446
51,211,8,316.9627946659663,330.40924977537077
52,211,8,320.06883380105313,330.0306620500784
53,211,8,323.5369606923905,330.0352588461547
54,211,8,326.39328382608306,329.3267085271878
55,211,8,329.507864821587,329.06055734356295
56,211,8,329.6415793732793,325.9019298906074
57,211,8,329.57368732522326,322.5432557707276
58,211,8,329.51249273534467,319.18478152650886
59,211,8,329.69830763569814,316.06653150393976
60,211,8,329.52045854662686,312.58816235836
61,211,8,329.47606673045647,309.2302513608756
