t,id,index,x,y
0,151,6,396.0,340.0
1,151,6,393.0,339.4
2,151,6,390.2400962294538,339.06149167555714
3,151,6,388.56035230943274,339.81655045936446
4,151,6,387.2403626278558,340.9035880956367
5,151,6,385.920623829458,341.94818047690575
6,151,6,383.8818913144421,342.2301912378689
7,151,6,380.52367080957697,341.1777877203789
8,151,6,378.84423055836317,341.8459564474345
9,151,6,376.4456935160036,341.7621706704259
10,151,6,374.287156473644,341.91838489341734
11,151,6,371.0490482758998,340.9831112249038
12,151,6,368.16961957063864,340.45074818098215
13,151,6,366.12975666280295,340.7850962104088
14,151,6,363.37021582836553,340.37815173397786
15,151,6,361.45033869356087,340.83386721541825
16,151,6,358.6910023664766,340.4174297320077
17,151,6,355.81119799781516,339.9067867531461
18,151,6,354.01120972988053,340.51429100369256
19,151,6,352.21161414332784,341.0702339838578
20,151,6,349.933612203593,341.0923223041258
21,151,6,347.5361078814534,340.9829009838907
22,151,6,345.1386035593138,340.87347966365564
23,151,6,342.74109923717424,340.7640583434206
24,151,6,340.8235949150347,341.1346370231855
25,151,6,338.1905947024419,340.7114704800318
26,151,6,335.6746716723405,340.4516390321038
27,151,6,333.5172825263405,340.57972262293293
28,151,6,330.6443875921182,339.9151858142112
29,151,6,328.0047876775344,339.71900647063524
30,151,6,326.44479311495644,340.5641152470248
31,151,6,324.2848155567382,340.7937364200837
32,151,6,322.9648614946114,341.8588871884161
33,151,6,320.2051186824414,341.46375265499853
34,151,6,318.76528532749006,342.39547070911635
35,151,6,316.1257420872402,342.10864936599853
36,151,6,313.72611176001504,342.0665270125361
37,151,6,311.3264814327899,342.02440465907364
38,151,6,309.2868511055647,342.3422823056112
39,151,6,307.96736392148273,343.37267128439413
40,151,6,304.72845197674917,342.4604114655824
41,151,6,302.4490662244904,342.52611586854334
42,151,6,300.8897417172308,343.30917810547464
43,151,6,299.5709352420135,344.3134978936913
44,151,6,296.57301398168704,343.6136298343609
45,151,6,293.57456167671165,342.9274524547397
46,151,6,292.2556411071432,343.9354795369071
47,151,6,290.9376445645311,344.91743576290617
48,151,6,287.820857551292,344.0732906334474
49,151,6,285.9032155791848,344.4469281701924
50,151,6,284.3461461687249,345.16836071497283
51,151,6,281.7102425338413,344.78819733761685
52,151,6,279.55397886009433,344.8943302173793
53,151,6,278.23808579324407,345.8339863104263
54,151,6,275.4841021093443,345.304156627445
55,151,6,273.0894281666266,345.14435453713065
56,151,6,270.8147542239089,345.1045524468163
57,151,6,267.58032106726347,344.1011821363036
58,151,6,264.944250631915,343.7238996944221
59,151,6,262.66774390136436,343.7144566937399
60,151,6,260.2714603714296,343.58094548011564
61,151,6,257.87517684149486,343.44743426649137
62,151,6,255.8388933115601,343.67392305286705
63,151,6,252.603404059276,342.68684741861296
64,151,6,250.56610334585562,342.9330524739353
65,151,6,247.80956301975755,342.44423296692753
66,151,6,246.3722294017398,343.2911333474683
67,151,6,244.8173356523525,343.97465993392547
68,151,6,242.54525118901478,343.8998987461642
69,151,6,240.15363145528343,343.69951149799994
70,151,6,237.5220117215521,343.2591242498357
71,151,6,235.96937083019682,343.91132231956175
72,151,6,234.660780373957,344.75757965687455
73,151,6,232.2787489414128,344.4644478531218
74,151,6,229.0567175088686,343.331316049369
75,151,6,225.82881236828703,342.25067307817693
76,151,6,224.15561511961778,342.79009919035855
77,151,6,222.84731297470174,343.6334288191892
78,151,6,219.38899483278013,342.23155490628767
79,151,6,216.99984460187952,342.0036049683899
80,151,6,215.5706943709789,342.73565503049207
81,151,6,212.23380348853792,341.44340552640074
82,151,6,210.32323435643696,341.71085147528424
83,151,6,208.90017409171264,342.3862047210571
84,151,6,207.74020835378354,343.14967097001283
85,151,6,205.66217857560082,342.76778838667565
86,151,6,202.1549736412317,340.906875842671
87,151,6,199.66060801950127,340.43703603026444
