t,id,index,x,y
0,331,12,238.0,50.0
1,331,12,234.86153846153846,51.30769230769231
2,331,12,231.3230769230769,52.215384615384615
3,331,12,228.31653923790427,53.671334503365195
4,331,12,225.02616439969657,54.838268327003796
5,331,12,221.82125565331202,56.098024023677425
6,331,12,218.85930356741994,57.60465506943347
7,331,12,215.57100976612153,58.77648760123242
8,331,12,212.44958770335978,60.124346757859755
9,331,12,209.08816564059802,61.23220591448709
10,331,12,205.97938430141068,62.60896972325046
11,331,12,203.19060296222335,64.30573353201383
12,331,12,199.9009530407653,65.47437621126117
13,331,12,196.9430955266003,66.9904604716834
14,331,12,193.97151940796417,68.47455677225514
15,331,12,191.22408271899883,70.16049700762957
16,331,12,188.0311759708536,71.32897743007949
17,331,12,185.0382692227084,72.69745785252941
18,331,12,181.80679801912322,73.75462097163629
19,331,12,178.73532681553806,74.97178409074317
20,331,12,179.35290537385006,78.50085248764061
21,331,12,179.92597625651038,81.9905300353127
22,331,12,180.37553880566878,85.36067743778551
23,331,12,180.7451013548272,88.65082484025832
24,331,12,181.27717654375107,92.1006361144337
25,331,12,181.52664275050643,95.27079636714943
26,331,12,181.90287992486816,98.56004667556084
27,331,12,182.72192660492365,102.28891534998702
28,331,12,183.00772859667413,105.4995622588387
29,331,12,183.13970185315458,108.54938720613588
30,331,12,183.36450220112232,111.67746687213682
31,331,12,184.03930425312075,115.24415114771392
32,331,12,184.3453440457481,118.45205953597032
33,331,12,184.4187824081475,121.41893585045064
34,331,12,185.03157069906166,124.90303449649804
35,331,12,185.27823426932494,128.02802462566314
36,331,12,185.37790624861648,130.9911077220363
37,331,12,186.10040888846567,134.55071945426826
38,331,12,186.7307114047382,138.03220593228448
39,331,12,187.63304079704662,141.79489312880204
40,331,12,188.3060203381243,145.3618339292501
41,331,12,188.4025969523178,148.37103825599723
42,331,12,188.6116618582616,151.45568021581616
43,331,12,188.72830025556857,154.41619874223855
44,331,12,189.3282430320899,157.8097735642787
45,331,12,189.68328481553883,160.96416301969762
46,331,12,190.58689257370912,164.63370059742437
47,331,12,191.31436058943865,168.19253633207742
48,331,12,192.19487441479214,171.9584101359572
49,331,12,192.77358967769263,175.58149629665104
50,331,12,192.58758216814195,178.61704140948157
51,331,12,195.82739101002076,178.49309468509875
52,331,12,199.62715234544743,178.93337944819703
53,331,12,203.34702528648836,179.28277306617193
54,331,12,206.74696420587378,179.3031530673561
55,331,12,210.1069031252592,179.2835330685403
56,331,12,213.90683465636252,179.7051104597068
57,331,12,217.66682223497267,180.0743009600548
58,331,12,221.38682138909564,180.39190263498102
59,331,12,224.90679610191742,180.4987895814673
60,331,12,228.62675214801826,180.80150130270943
61,331,12,231.90662953513916,180.6526265292238
62,331,12,235.4265422805841,180.74826829938334
63,331,12,238.82641817399494,180.7192181805559
64,331,12,242.22629406740577,180.69016806172849
65,331,12,246.02616996081662,181.06111794290106
66,331,12,249.38584694175535,180.9742519074874
67,331,12,252.5855492191817,180.72925829836373
68,331,12,256.30536689127194,181.01404755365434
69,331,12,260.0649739673235,181.3223587883344
70,331,12,263.224223694994,181.0109354802898
71,331,12,266.5437375652448,180.8734424722586
72,331,12,269.74333073303217,180.62084690653944
73,331,12,272.7430997257353,180.1812136344794
74,331,12,275.9030776235594,179.92895417660094
75,331,12,279.3430737550805,179.97408307913912
76,331,12,283.0630731559668,180.29610148773952
77,331,12,286.22297970949467,180.03089380481973
78,331,12,289.3029785098893,179.70803770341465
79,331,12,292.3028508968704,179.33749533813443
80,331,12,296.0620593456386,179.77085692087934
81,331,12,299.26193634423726,179.59977740496853
82,331,12,302.78145320871306,179.77709309343766
83,331,12,306.46124659625343,180.09457538307947
84,331,12,309.50119100724277,179.7151331048576
85,331,12,313.0604341796561,179.9468677185468
86,331,12,316.22038560365996,179.72504227257184
87,331,12,319.8575928319204,180.10282125592954
88,331,12,320.02203266367525,183.49884238980553
89,331,12,320.5464724954301,187.25486352368154
90,331,12,320.57080454268174,190.5317986511363
91,331,12,320.80228857681436,194.00842235525823
92,331,12,320.5886909586338,197.0452688844081
93,331,12,320.75943753048995,200.44097876721602
94,331,12,321.0901841023461,203.99668865002394
95,331,12,321.1283747905071,207.27300661308027
96,331,12,321.57684062506,210.9488304104214
97,331,12,321.75881875110525,214.3858647363776
98,331,12,321.5365509531908,217.42307386160212
99,331,12,321.8367282208464,220.93829640986314
100,331,12,321.68091069514594,224.0143299955529
101,331,12,322.0542024301189,227.56763319977622
102,331,12,322.1983994046381,230.92264004433162
103,331,12,322.43169091603187,234.35714124356886
104,331,12,322.6929863773294,237.83230426700572
105,331,12,322.59848503110777,240.98918962594098
106,331,12,322.53716006803637,243.97227981382562
107,331,12,322.31545223003303,247.132230607118
108,331,12,322.6635377333173,250.8521146058017
109,331,12,322.79799120057703,254.37208388467528
110,331,12,322.68707286649044,257.6520717557337
111,331,12,322.781778778982,261.1320399520758
112,331,12,322.5925522711277,264.33202288318984
113,331,12,322.4136477224236,267.53195743872686
114,331,12,322.6055601987024,271.09180766981905
115,331,12,322.98832554268705,274.8517314541285
116,331,12,323.1890452960904,278.45173137794546
117,331,12,323.1765764062208,281.8517085141606
118,331,12,323.52410751635125,285.61168565037565
119,331,12,323.12396538930614,288.65144867294595
120,331,12,322.99377203510363,291.9314333928425
121,331,12,322.9943282703983,295.33143334734285
122,331,12,322.99488450569294,298.7314333018432
123,331,12,322.8754407409876,302.01143325634354
124,331,12,322.49057182257195,305.0113995871136
