t,id,index,x,y
0,321,17,200.0,185.0
1,321,17,199.92,187.22
2,321,17,199.8029308673241,189.39999813261159
3,321,17,199.89041034908212,191.77998597113435
4,321,17,200.21473971510468,194.39998189647636
5,321,17,200.00585666653885,196.49996474237938
6,321,17,200.16560488478032,198.95996472859807
7,321,17,199.99814232665173,201.09995262209364
8,321,17,199.95822970179609,203.35995262043397
9,321,17,200.16028955492098,205.8599516980436
10,321,17,200.31193742211343,208.31993653318438
11,321,17,200.01472449297924,210.33987212251523
12,321,17,200.1738705791537,212.79987196400026
13,321,17,200.4431206708821,215.3798468420092
14,321,17,200.53368423066402,217.7996584638572
15,321,17,200.135569567359,219.73934263183358
16,321,17,200.2052655322543,222.1193195506005
17,321,17,200.46833273426915,224.6992572193977
18,321,17,200.26576557314937,226.8388632806165
19,321,17,199.99937565161346,228.898711878251
20,321,17,199.95944370439204,231.1587118772442
21,321,17,200.32439449454998,233.8187065489069
22,321,17,200.31829450546238,236.15824450054112
23,321,17,200.42541942867192,238.6176366433159
24,321,17,200.2595161803883,240.83603187302168
25,321,17,199.91440813923435,242.8551101541981
26,321,17,199.70195890069022,244.91494513861397
27,321,17,199.79653367759974,247.171004726129
28,321,17,199.76152754352196,249.26507905452556
29,321,17,199.39897818618985,251.753501641666
30,321,17,198.46122069706715,253.67744244974205
31,321,17,197.69939721756452,255.76607610455198
32,321,17,196.86471444564953,257.77677232498445
33,321,17,196.28251322712163,260.0310138754171
34,321,17,195.61768242222578,262.20451482758614
35,321,17,194.95563528776395,264.37879966981126
36,321,17,194.17654183335804,266.4339121488316
37,321,17,193.21000898245026,268.2924968104503
38,321,17,192.5534839656855,270.43906791981203
39,321,17,191.78407704656001,272.4674699841739
40,321,17,191.39381023136593,274.8606754006316
41,321,17,191.22688845285543,277.489710998609
42,321,17,190.89368213653094,279.9864604236951
43,321,17,189.88395417389722,281.83278170006713
44,321,17,189.52683828690186,284.2939193854657
45,321,17,188.84985748477217,286.4639545566153
46,321,17,188.42065630348512,288.8762171706526
47,321,17,187.42462826188958,290.7546225215778
48,321,17,186.92117661164087,293.05938861531035
49,321,17,185.94760354931398,294.9160365569526
50,321,17,185.36616315198833,297.01709559897296
51,321,17,185.08593261481403,299.29996021301275
52,321,17,182.50227458787867,299.52762081169703
53,321,17,180.68051320344733,300.5224118259615
54,321,17,178.05661069568018,300.70914654962024
55,321,17,175.63488671632703,301.10407726791203
56,321,17,173.5742864569646,301.8631886833595
57,321,17,171.4327702676874,302.5388948364076
58,321,17,168.81079035395697,302.7328689629304
59,321,17,166.5911907610667,303.33567709761456
60,321,17,164.13159116817644,303.6984852322987
61,321,17,161.7134985759265,304.1068151199469
62,321,17,159.69670091468316,304.91984703518955
63,321,17,157.35858224119417,305.40808181742375
64,321,17,154.94127091527545,305.8192532205117
65,321,17,152.60534530786813,306.315429901697
66,321,17,150.07027642013313,306.6146793042711
67,321,17,147.5375710658678,306.92232173050246
68,321,17,145.0873261754102,307.3185744508943
69,321,17,142.83899948226892,307.92145330134724
70,321,17,140.31100271187609,308.2454643741828
71,321,17,138.0657385876204,308.85877145532515
72,321,17,135.86082833937945,309.5132718733557
73,321,17,134.01591809113853,310.52777229138616
74,321,17,131.48768921850126,310.85098706582085
