t,id,index,x,y
0,361,19,200.0,250.0
1,361,19,199.5977129602071,251.34095679930962
2,361,19,198.65542592041422,252.14191359861923
3,361,19,197.73129264023729,252.94818311957724
4,361,19,197.18562962208415,254.11958630040638
5,361,19,196.88625530048057,255.53267539465404
6,361,19,196.64472397070196,257.00518975597834
7,361,19,196.33873363150943,258.41650432765204
8,361,19,196.51043637224564,260.307191978006
9,361,19,196.18051707673942,261.7117971033093
10,361,19,195.90809255333872,263.17567321122766
11,361,19,195.27046336242293,264.2780185567076
12,361,19,195.30361927084715,266.04351164432006
13,361,19,194.89711121367907,267.38319489026196
14,361,19,194.37060315651098,268.60287813620386
15,361,19,194.39021901676213,270.3644043344712
16,361,19,193.66734086919865,271.39901067055433
17,361,19,192.72131445171232,272.1988399687499
18,361,19,192.28666844850588,273.48778043158785
19,361,19,191.9756478132088,274.89772253708117
20,361,19,191.00080707517773,275.646608900387
21,361,19,190.9658580065572,277.3059503296939
22,361,19,190.4899167185964,278.53994656289575
23,361,19,190.62294212440557,280.3762682913165
24,361,19,190.23730790783452,281.7221086425505
25,361,19,189.25167369126348,282.4679489937845
26,361,19,188.98172521330315,283.8885128481815
27,361,19,188.7058403560398,285.30762335239416
28,361,19,188.3634436549653,286.66510797444084
29,361,19,187.9010469538908,287.9025925964876
30,361,19,187.51457284306667,289.2039943208003
31,361,19,186.83698981640705,290.2074975372166
32,361,19,186.27886429604752,291.2834957987486
33,361,19,185.65563541189144,292.2486665537982
34,361,19,185.95763976225905,294.06368520122476
35,361,19,186.1546758542341,295.86581656101595
36,361,19,185.35806977219923,296.7942111097198
37,361,19,184.96266352669682,297.9455589809795
38,361,19,185.10810228706785,299.46532784385323
39,361,19,183.81414839460342,299.88143015651127
40,361,19,182.9400060482734,300.71681516727546
41,361,19,181.3443588130034,300.826415758672
42,361,19,179.50946774471564,300.69893553552726
43,361,19,177.79612993194058,300.6973720912987
44,361,19,176.02399197039162,300.64030863249866
45,361,19,174.25329408963412,300.58856837088615
46,361,19,172.48407995492155,300.542227598916
47,361,19,170.83639480975168,300.62136444688576
48,361,19,169.60983221298758,301.1244690970741
49,361,19,168.7428136836205,301.985967565671
50,361,19,167.0339762855409,302.000984463346
51,361,19,165.2065149559984,301.90091599058155
52,361,19,163.38094727209935,301.8075005324952
53,361,19,162.4573399260681,302.62084427490237
54,361,19,161.11199444449585,303.0082013907698
55,361,19,160.0066489629236,303.6355585066372
56,361,19,158.72030217737708,304.07942089480326
57,361,19,157.73370385774766,304.8223999615565
58,361,19,156.7455937551881,305.56002298969025
59,361,19,155.69598113414042,306.2322403631548
60,361,19,154.04512244033532,306.29990976543235
61,361,19,152.75552608301595,306.7321861040711
62,361,19,151.1656722728093,306.86352784838573
63,361,19,150.05686725023594,307.47866117279295
64,361,19,148.82699936369406,307.96995174482913
65,361,19,148.07659825413498,308.9392982532756
66,361,19,147.14355024910387,309.7188272452656
67,361,19,146.0286797840603,310.31142620010326
68,361,19,145.15277430240275,311.1400238547296
69,361,19,143.794816187687,311.4805378172592
70,361,19,141.95685807297122,311.34105177978876
71,361,19,141.1410138512255,312.2298876242181
72,361,19,139.60276127492588,312.38922512432015
73,361,19,138.54531394858478,313.0317696560374
74,361,19,136.58650965103965,312.76889111927113
75,361,19,134.8704912329556,312.75704920091914
76,361,19,132.97622866528695,312.5719758099688
77,361,19,131.32472818773283,312.6372790527288
78,361,19,130.5748339358679,313.6084737574082
79,361,19,128.92170825175546,313.6677102853327
80,361,19,127.93020855229392,314.3930164067642
81,361,19,126.75672847354714,314.9309153819452
